"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"39",2022-03-08 00:03:10,1,303,100,51.3084880376909,5.92092824639203
"40",2022-03-08 00:03:15,1,303,100,53.1920785118164,5.27005981696221
"41",2022-03-08 00:03:20,1,303,100,51.9651189907404,5.32057874574719
"42",2022-03-08 00:03:25,1,303,100,51.0888785985162,6.21219018618694
"43",2022-03-08 00:03:30,1,303,100,50.2164148987103,5.12465138357872
"44",2022-03-08 00:03:35,1,303,100,52.9908115742442,5.32947803508819
"45",2022-03-08 00:03:40,1,303,100,53.03008754221,5.65968290317595
"46",2022-03-08 00:03:45,1,303,100,52.8401649482212,5.32878024043151
"47",2022-03-08 00:03:50,1,303,100,51.3131067541703,5.20484506333478
"48",2022-03-08 00:03:55,1,303,100,51.3586614427129,5.59931852263718
"49",2022-03-08 00:04:00,1,303,100,52.6892657480961,5.25827440970297
"50",2022-03-08 00:04:05,1,303,100,52.9355121902951,5.34262092570924
"51",2022-03-08 00:04:10,1,303,100,49.7392160686241,5.58889512652747
"52",2022-03-08 00:04:15,1,303,100,49.6251245580793,5.9729585482901
"53",2022-03-08 00:04:20,1,303,100,51.8705303815099,5.74160974184491
"54",2022-03-08 00:04:25,1,303,100,51.2437646945847,5.42989144451899
"55",2022-03-08 00:04:30,1,303,100,52.3542319157659,5.2161755832328
"56",2022-03-08 00:04:35,1,303,100,50.935966150558,5.91062301513412
"57",2022-03-08 00:04:40,1,303,100,50.925235568036,5.68566041082885
"58",2022-03-08 00:04:45,1,303,100,51.6242069894205,4.83030079264464
"59",2022-03-08 00:04:50,1,303,100,50.9746507279033,5.06845190288611
"60",2022-03-08 00:04:55,1,303,100,51.9149096306149,5.57063089154985
"61",2022-03-08 00:05:00,1,303,100,51.1437713745295,5.54649933582203
"62",2022-03-08 00:05:05,1,303,100,50.7023693107146,6.04016359744629
"63",2022-03-08 00:05:10,1,303,100,51.4781576336731,5.12769756757604
"64",2022-03-08 00:05:15,1,303,100,53.8291874210144,5.57338470124257
"65",2022-03-08 00:05:20,1,303,100,51.3587941110205,5.80595080191275
"66",2022-03-08 00:05:25,1,303,100,51.1989228472714,5.92742651440161
"67",2022-03-08 00:05:30,1,303,100,50.8118956510026,5.8671056958149
"68",2022-03-08 00:05:35,1,303,100,51.0649017638926,5.09458720776798
"69",2022-03-08 00:05:40,1,303,100,53.697885180385,6.30993467661317
"70",2022-03-08 00:05:45,1,303,100,49.7466795897333,5.09014827946773
"71",2022-03-08 00:05:50,1,303,100,51.9079877193821,5.1274712669565
"72",2022-03-08 00:05:55,1,303,100,50.4568043874435,5.93592733383862
"73",2022-03-08 00:06:00,1,303,100,52.2178073847892,4.89676739153024
"74",2022-03-08 00:06:05,1,303,100,52.1964868209337,5.2700841011633
"75",2022-03-08 00:06:10,1,303,100,51.8644429315139,5.24230175937708
"76",2022-03-08 00:06:15,1,303,100,52.3790823359695,6.23237908458117
"77",2022-03-08 00:06:20,1,303,100,50.6475652219911,5.72853796781401
"78",2022-03-08 00:06:25,1,303,100,50.9695478382592,6.14818797837765
"79",2022-03-08 00:06:30,1,303,100,50.7979707719725,5.47606368731394
"80",2022-03-08 00:06:35,1,303,100,53.0119724466422,5.67477709623444
"81",2022-03-08 00:06:40,1,303,100,52.9955828655955,5.35723462665884
"82",2022-03-08 00:06:45,1,303,100,51.9345729505701,4.88158003247211
"83",2022-03-08 00:06:50,1,303,100,52.651153004225,5.35882959502539
"84",2022-03-08 00:06:55,1,303,100,51.3483391137737,5.44375104742357
"85",2022-03-08 00:07:00,1,303,100,53.1894188357626,5.65010414915489
"86",2022-03-08 00:07:05,1,303,100,52.2504737373054,5.66708543804928
"87",2022-03-08 00:07:10,1,303,100,52.4921815862858,5.91350592304811
"88",2022-03-08 00:07:15,1,303,100,51.3401893263292,5.61234916386559
"89",2022-03-08 00:07:20,1,303,100,51.5468996545422,4.92864643415411
"90",2022-03-08 00:07:25,1,303,100,49.4560255201155,5.52483841380643
"91",2022-03-08 00:07:30,1,303,100,52.0872174130864,5.99524741222537
"92",2022-03-08 00:07:35,1,303,100,51.516874906911,5.97475890411458
"93",2022-03-08 00:07:40,1,303,100,51.4689287278021,4.90361277078269
"94",2022-03-08 00:07:45,1,303,100,49.7843699680033,5.47026773963709
"95",2022-03-08 00:07:50,1,303,100,50.6939536550585,6.38002781062614
"96",2022-03-08 00:07:55,1,303,100,54.8329934974014,5.50419952752512
"97",2022-03-08 00:08:00,1,303,100,50.3194322326053,4.39462427802242
"98",2022-03-08 00:08:05,1,303,100,51.8348970283355,5.90304702283174
"99",2022-03-08 00:08:10,1,303,100,53.2921887474815,5.32996384535576
"100",2022-03-08 00:08:15,1,303,100,51.9741422899359,5.71404392668762
"101",2022-03-08 00:08:20,1,303,100,51.3219394380323,5.98897091929767
"102",2022-03-08 00:08:25,1,303,100,53.8277352278424,4.87594122468602
"103",2022-03-08 00:08:30,1,303,100,53.7385681760273,5.3932856494383
"104",2022-03-08 00:08:35,1,303,100,52.7128174917663,4.83611163565256
"105",2022-03-08 00:08:40,1,303,100,51.6488582852459,5.98730651893444
"106",2022-03-08 00:08:45,1,303,100,51.3485656836687,5.85499720838772
"107",2022-03-08 00:08:50,1,303,100,52.7115270897216,5.88967621691435
"108",2022-03-08 00:08:55,1,303,100,52.050111882188,5.32816798015793
"109",2022-03-08 00:09:00,1,303,100,52.7979167748275,5.71129039341505
"110",2022-03-08 00:09:05,1,303,100,50.9714443725613,5.51946816671216
"111",2022-03-08 00:09:10,1,303,100,51.9952163111365,5.1649436311998
"112",2022-03-08 00:09:15,1,303,100,52.3870217198205,4.93486487346108
"113",2022-03-08 00:09:20,1,303,100,53.3128983566665,5.56205668720375
"114",2022-03-08 00:09:25,1,303,100,53.1940377585951,5.30265169393564
"115",2022-03-08 00:09:30,1,303,100,51.6616577906808,5.5982501035362
"116",2022-03-08 00:09:35,1,303,100,52.6770638635638,5.81780408720119
"117",2022-03-08 00:09:40,1,303,100,51.4138884049761,6.09438869288637
"118",2022-03-08 00:09:45,1,303,100,52.0026026831736,4.88463946690164
"119",2022-03-08 00:09:50,1,303,100,51.8288915066318,5.22271803118491
"120",2022-03-08 00:09:55,1,303,100,53.3789535691948,5.52306386333246
"121",2022-03-08 00:10:00,1,303,100,50.5671053774794,5.46045199063775
"122",2022-03-08 00:10:05,1,303,100,52.2914882822569,5.95298699129625
"123",2022-03-08 00:10:10,1,303,100,49.820693335902,5.78423100012702
"124",2022-03-08 00:10:15,1,303,100,52.4512568235502,5.63701067126255
"125",2022-03-08 00:10:20,1,303,100,52.1601991453243,5.56190056152216
"126",2022-03-08 00:10:25,1,303,100,51.0448166442379,5.37043559481724
"127",2022-03-08 00:10:30,1,303,100,51.6563313788207,5.97213943116598
"128",2022-03-08 00:10:35,1,303,100,51.9193301000396,5.2709229474241
"129",2022-03-08 00:10:40,1,303,100,51.7016448927964,5.722655698761
"130",2022-03-08 00:10:45,1,303,100,51.5114413978676,5.77835169591863
"131",2022-03-08 00:10:50,1,303,100,51.5771047517577,5.15808740647619
"132",2022-03-08 00:10:55,1,303,100,51.6570474266876,5.38942919680304
"133",2022-03-08 00:11:00,1,303,100,53.3745426609719,6.09218366107714
"134",2022-03-08 00:11:05,1,303,100,51.4779600739781,6.16249288838167
"135",2022-03-08 00:11:10,1,303,100,53.123390203746,5.67856803624178
"136",2022-03-08 00:11:15,1,303,100,52.3621952478106,5.05729696703761
"137",2022-03-08 00:11:20,1,303,100,53.8868698470431,5.58487958320076
"138",2022-03-08 00:11:25,1,303,100,51.8197266372214,5.55584128790189
"139",2022-03-08 00:11:30,1,303,100,52.7880845463803,5.3749809886705
"140",2022-03-08 00:11:35,1,303,100,50.0032352376106,5.97554244259582
"141",2022-03-08 00:11:40,1,303,100,52.9684090238931,5.41757867265026
"142",2022-03-08 00:11:45,1,303,100,51.9534470577152,4.92698217675854
"143",2022-03-08 00:11:50,1,303,100,51.5968869202607,5.85258657115916
"144",2022-03-08 00:11:55,1,303,100,50.8536459864632,5.36318694438176
"145",2022-03-08 00:12:00,1,303,100,51.7814284612705,5.36429560803351
"146",2022-03-08 00:12:05,1,303,100,52.549718692918,5.80548282446904
"147",2022-03-08 00:12:10,1,303,100,51.1803714373203,4.98736754199165
"148",2022-03-08 00:12:15,1,303,100,52.6522093889659,5.83713104320626
"149",2022-03-08 00:12:20,1,303,100,53.9105322199494,5.88003914025619
"150",2022-03-08 00:12:25,1,303,100,52.9424430675264,5.23751247226684
"151",2022-03-08 00:12:30,1,303,100,51.3223884231722,5.563502372676
"152",2022-03-08 00:12:35,1,303,100,51.9239090800553,5.44760148850666
"153",2022-03-08 00:12:40,1,303,100,52.2870186195171,5.29296108423484
"154",2022-03-08 00:12:45,1,303,100,52.4781430764188,5.29160364078959
"155",2022-03-08 00:12:50,1,303,100,53.1534393137922,5.90857906966774
"156",2022-03-08 00:12:55,1,303,100,51.9141538007928,5.8730692519117
"157",2022-03-08 00:13:00,1,303,100,52.1094195543002,5.89242423743217
"158",2022-03-08 00:13:05,1,303,100,50.6068404148397,5.4877314116598
"159",2022-03-08 00:13:10,1,303,100,51.8709457478723,4.86158335827081
"160",2022-03-08 00:13:15,1,303,100,52.3348638513058,4.90650016009809
"161",2022-03-08 00:13:20,1,303,100,51.8583304457245,5.70083307524537
"162",2022-03-08 00:13:25,1,303,100,51.0883530356081,5.61764963694533
"163",2022-03-08 00:13:30,1,303,100,49.8118862133708,5.59500980990962
"164",2022-03-08 00:13:35,1,303,100,50.4485272152469,5.41013308285246
"165",2022-03-08 00:13:40,1,303,100,52.6912547635764,5.73917304738131
"166",2022-03-08 00:13:45,1,303,100,51.0125124832006,5.45995578449103
"167",2022-03-08 00:13:50,1,303,100,52.4260938375948,6.04182894978206
"168",2022-03-08 00:13:55,1,303,100,51.8571061499902,5.54795123585769
"169",2022-03-08 00:14:00,1,303,100,51.1569323245437,5.64750346473569
"170",2022-03-08 00:14:05,1,303,100,51.6405286313734,5.49883376089369
"171",2022-03-08 00:14:10,1,303,100,51.2287364388051,4.87266613047287
"172",2022-03-08 00:14:15,1,303,100,51.6218167123155,5.68468607926793
"173",2022-03-08 00:14:20,1,303,100,50.6733195271283,5.31396800383982
"174",2022-03-08 00:14:25,1,303,100,51.6857841039691,6.15462219702046
"175",2022-03-08 00:14:30,1,303,100,51.6448230601132,5.81582566759662
"176",2022-03-08 00:14:35,1,303,100,50.6150178669266,5.58201815623789
"177",2022-03-08 00:14:40,1,303,100,51.6996439541815,5.57380877588528
"178",2022-03-08 00:14:45,1,303,100,50.8989655739681,5.35592754545536
"179",2022-03-08 00:14:50,1,303,100,51.2673229803956,5.07143184808279
"180",2022-03-08 00:14:55,1,303,100,53.2566863296296,5.44369609243584
"181",2022-03-08 00:15:00,1,303,100,51.4438445844962,5.53752690669782
"182",2022-03-08 00:15:05,1,303,100,51.7003487050676,5.54328769711891
"183",2022-03-08 00:15:10,1,303,100,50.8047217121197,5.39700769224371
"184",2022-03-08 00:15:15,1,303,100,50.5987780727676,5.89927860493343
"185",2022-03-08 00:15:20,1,303,100,52.3846830633804,5.21377589311134
"186",2022-03-08 00:15:25,1,303,100,52.4419524160321,5.33996112631367
"187",2022-03-08 00:15:30,1,303,100,52.0289414196419,5.63222994918986
"188",2022-03-08 00:15:35,1,303,100,52.5303947155956,5.47078834529761
"189",2022-03-08 00:15:40,1,303,100,51.5778446574074,5.65071695482275
"190",2022-03-08 00:15:45,1,303,100,50.8873903836114,5.13024429953853
"191",2022-03-08 00:15:50,1,303,100,53.0147136314273,5.69777181792265
"192",2022-03-08 00:15:55,1,303,100,51.3224978023526,5.46791729054523
"193",2022-03-08 00:16:00,1,303,100,51.4942254564896,5.10514564882332
"194",2022-03-08 00:16:05,1,303,100,52.6480112399052,4.8537983597372
"195",2022-03-08 00:16:10,1,303,100,51.0424073008735,5.19508703330651
"196",2022-03-08 00:16:15,1,303,100,52.3991260301717,5.53608387164629
"197",2022-03-08 00:16:20,1,303,100,51.564656531532,5.4745287017127
"198",2022-03-08 00:16:25,1,303,100,52.1877599319798,5.82803145366224
"199",2022-03-08 00:16:30,1,303,100,52.3751804787928,4.95752850315013
"200",2022-03-08 00:16:35,1,303,100,50.6428350495626,5.38689834447617
"201",2022-03-09 00:00:00,1,303,200,51.0582899876912,5.50647053805163
"202",2022-03-09 00:00:05,1,303,200,50.4200199405299,5.16908950652925
"203",2022-03-09 00:00:10,1,303,200,51.8610863415382,5.40795084968577
"204",2022-03-09 00:00:15,1,303,200,51.438390641711,5.62618732595204
"205",2022-03-09 00:00:20,1,303,200,50.7276787066159,5.78983878349633
"206",2022-03-09 00:00:25,1,303,200,52.8562376994559,6.18860022680821
"207",2022-03-09 00:00:30,1,303,200,51.2553366754156,5.72355669522666
"208",2022-03-09 00:00:35,1,303,200,51.4143763897981,5.57456642777181
"209",2022-03-09 00:00:40,1,303,200,52.4025834561271,3.85374945534735
"210",2022-03-09 00:00:45,1,303,200,49.9465829905717,5.75294905619962
"211",2022-03-09 00:00:50,1,303,200,51.095110649948,5.78805755938817
"212",2022-03-09 00:00:55,1,303,200,50.8112022358222,5.59474514923968
"213",2022-03-09 00:01:00,1,303,200,51.8099311622109,4.63521441072425
"214",2022-03-09 00:01:05,1,303,200,52.27895639046,5.49780371031453
"215",2022-03-09 00:01:10,1,303,200,52.5551060850146,4.93091703603141
"216",2022-03-09 00:01:15,1,303,200,52.1704988794664,5.51052098371855
"217",2022-03-09 00:01:20,1,303,200,50.3186718194434,5.46507729380195
"218",2022-03-09 00:01:25,1,303,200,52.2208376054612,5.11109200524625
"219",2022-03-09 00:01:30,1,303,200,51.545165512505,5.4825059988509
"220",2022-03-09 00:01:35,1,303,200,52.6233440076661,5.25161390691472
"221",2022-03-09 00:01:40,1,303,200,49.9423971524637,6.2415208771503
"222",2022-03-09 00:01:45,1,303,200,50.7898660728032,5.03095525137446
"223",2022-03-09 00:01:50,1,303,200,52.6581620085107,5.93978235902912
"224",2022-03-09 00:01:55,1,303,200,51.1974499449829,5.66108747675301
"225",2022-03-09 00:02:00,1,303,200,52.2986326188232,5.53246467459619
"226",2022-03-09 00:02:05,1,303,200,51.2505402121032,6.00480330897899
"227",2022-03-09 00:02:10,1,303,200,50.3947103607417,5.37927776180772
"228",2022-03-09 00:02:15,1,303,200,53.0133047035748,5.67488668200948
"229",2022-03-09 00:02:20,1,303,200,53.7411775225597,5.23362659874365
"230",2022-03-09 00:02:25,1,303,200,52.2614916956922,4.97585737720754
"231",2022-03-09 00:02:30,1,303,200,53.613052064848,5.55205980927139
"232",2022-03-09 00:02:35,1,303,200,51.6045814333646,5.62049704248835
"233",2022-03-09 00:02:40,1,303,200,53.1382472518168,6.10823788878354
"234",2022-03-09 00:02:45,1,303,200,52.7565593046291,5.43308401861322
"235",2022-03-09 00:02:50,1,303,200,51.5785551578247,5.41225812100449
"236",2022-03-09 00:02:55,1,303,200,52.0665318086243,5.71021379111701
"237",2022-03-09 00:03:00,1,303,200,52.4954833518316,5.56560969027507
"238",2022-03-09 00:03:05,1,303,200,51.4902136113307,5.09580235212577
"239",2022-03-09 00:03:10,1,303,200,52.3773028257943,5.67478795373041
"240",2022-03-09 00:03:15,1,303,200,51.0252526384878,5.26658348443964
"241",2022-03-09 00:03:20,1,303,200,52.6771616078146,5.93737225571697
"242",2022-03-09 00:03:25,1,303,200,52.1244968155137,5.53402825869431
"243",2022-03-09 00:03:30,1,303,200,53.6051151149823,6.03989779038119
"244",2022-03-09 00:03:35,1,303,200,52.1611322422014,5.51438166526155
"245",2022-03-09 00:03:40,1,303,200,50.5768190607039,6.36469405432792
"246",2022-03-09 00:03:45,1,303,200,51.468295533792,5.50317593583401
"247",2022-03-09 00:03:50,1,303,200,52.1885714229106,5.40949970903813
"248",2022-03-09 00:03:55,1,303,200,53.4306032751476,5.55800513950715
"249",2022-03-09 00:04:00,1,303,200,52.1828585382663,5.72765612852607
"250",2022-03-09 00:04:05,1,303,200,52.1924307247024,5.15138960440694
"251",2022-03-09 00:04:10,1,303,200,51.1016139226958,5.70489693459421
"252",2022-03-09 00:04:15,1,303,200,52.1325573728494,6.11244125356011
"253",2022-03-09 00:04:20,1,303,200,50.3182289874282,4.73020715535695
"254",2022-03-09 00:04:25,1,303,200,52.2894319298562,5.67158308646363
"255",2022-03-09 00:04:30,1,303,200,52.3274720409305,5.39584717572284
"256",2022-03-09 00:04:35,1,303,200,51.8002449801438,5.33182858981524
"257",2022-03-09 00:04:40,1,303,200,52.2546671592926,5.58570770843477
"258",2022-03-09 00:04:45,1,303,200,51.7326931693361,5.63959060065848
"259",2022-03-09 00:04:50,1,303,200,51.3717079524187,5.47477834350611
"260",2022-03-09 00:04:55,1,303,200,53.7518998068347,6.20131198669895
"261",2022-03-09 00:05:00,1,303,200,52.2239365439102,5.03270247765401
"262",2022-03-09 00:05:05,1,303,200,52.9591773024259,5.16707641137916
"263",2022-03-09 00:05:10,1,303,200,52.0355363194369,5.26548816947873
"264",2022-03-09 00:05:15,1,303,200,52.1777539480505,5.28707979532444
"265",2022-03-09 00:05:20,1,303,200,51.3099611574648,5.40225048312645
"266",2022-03-09 00:05:25,1,303,200,52.3239597567657,5.7933778873582
"267",2022-03-09 00:05:30,1,303,200,53.5386536896896,5.60024403814758
"268",2022-03-09 00:05:35,1,303,200,53.2807198104668,5.55035159782303
"269",2022-03-09 00:05:40,1,303,200,52.5574927339528,5.55074286448242
"270",2022-03-09 00:05:45,1,303,200,51.8796919754094,5.80784466626763
"271",2022-03-09 00:05:50,1,303,200,51.7730922907463,5.47384458298291
"272",2022-03-09 00:05:55,1,303,200,50.5096543850431,5.7676023893882
"273",2022-03-09 00:06:00,1,303,200,51.6080992751548,5.16753058283503
"274",2022-03-09 00:06:05,1,303,200,51.9365869100252,5.61659287312696
"275",2022-03-09 00:06:10,1,303,200,50.1713805171779,6.28872570442788
"276",2022-03-09 00:06:15,1,303,200,50.9951240881618,5.68679903193274
"277",2022-03-09 00:06:20,1,303,200,53.3485378538942,5.78005296598402
"278",2022-03-09 00:06:25,1,303,200,51.4623519965817,5.30982883282678
"279",2022-03-09 00:06:30,1,303,200,50.5028706436902,5.48180109587464
"280",2022-03-09 00:06:35,1,303,200,52.319263751392,4.92892385815172
"281",2022-03-09 00:06:40,1,303,200,50.403897084276,5.48887111521292
"282",2022-03-09 00:06:45,1,303,200,52.6070565691702,5.63281119108878
"283",2022-03-09 00:06:50,1,303,200,50.7663525708313,5.68897742431557
"284",2022-03-09 00:06:55,1,303,200,50.7020812262386,5.43303410314406
"285",2022-03-09 00:07:00,1,303,200,51.4854023230881,4.81717321344932
"286",2022-03-09 00:07:05,1,303,200,50.6158123083802,5.60972336281736
"287",2022-03-09 00:07:10,1,303,200,51.2339976072325,5.37273629906205
"288",2022-03-09 00:07:15,1,303,200,51.5836012210712,5.12791114438811
"289",2022-03-09 00:07:20,1,303,200,52.7388057512859,5.10152911760882
"290",2022-03-09 00:07:25,1,303,200,51.7554259101166,5.65702028350853
"291",2022-03-09 00:07:30,1,303,200,50.8580555809575,6.11749140199727
"292",2022-03-09 00:07:35,1,303,200,50.8915818378957,5.02582050693321
"293",2022-03-09 00:07:40,1,303,200,50.0393946983261,5.91931154080826
"294",2022-03-09 00:07:45,1,303,200,51.4794741415893,5.2434398521899
"295",2022-03-09 00:07:50,1,303,200,51.1167646684746,5.16998450569905
"296",2022-03-09 00:07:55,1,303,200,51.3080503586109,5.61851421910667
"297",2022-03-09 00:08:00,1,303,200,52.2813204360881,6.14854873349384
"298",2022-03-09 00:08:05,1,303,200,51.8416685652886,5.31771619157158
"299",2022-03-09 00:08:10,1,303,200,51.4317589760336,5.27236122388647
"300",2022-03-09 00:08:15,1,303,200,52.2310403785856,4.82435160083053
"301",2022-03-09 00:08:20,1,303,200,51.9640865024262,5.34937715318137
"302",2022-03-09 00:08:25,1,303,200,51.0339708476487,5.62334588929515
"303",2022-03-09 00:08:30,1,303,200,52.9415710572737,4.95464736276634
"304",2022-03-09 00:08:35,1,303,200,52.922678717929,5.29387038389628
"305",2022-03-09 00:08:40,1,303,200,52.8594631269877,5.51994595507358
"306",2022-03-09 00:08:45,1,303,200,50.9021458230555,5.43820002379474
"307",2022-03-09 00:08:50,1,303,200,53.1578544732853,5.28044538463663
"308",2022-03-09 00:08:55,1,303,200,50.8031796616579,5.5482123041752
"309",2022-03-09 00:09:00,1,303,200,50.9503719115286,5.94039036503646
"310",2022-03-09 00:09:05,1,303,200,51.8060151672173,5.90861800781352
"311",2022-03-09 00:09:10,1,303,200,51.6686361668829,5.04106210982394
"312",2022-03-09 00:09:15,1,303,200,51.8194516783761,4.95240099506218
"313",2022-03-09 00:09:20,1,303,200,51.3242128294678,5.80692741368798
"314",2022-03-09 00:09:25,1,303,200,51.1290264767058,5.24524809462835
"315",2022-03-09 00:09:30,1,303,200,52.6311239145742,5.32516158789093
"316",2022-03-09 00:09:35,1,303,200,51.3227288012874,5.75388753407168
"317",2022-03-09 00:09:40,1,303,200,51.5463476612406,5.84958357736975
"318",2022-03-09 00:09:45,1,303,200,51.8747247458749,5.63959811586904
"319",2022-03-09 00:09:50,1,303,200,54.1748060028375,4.63790156857577
"320",2022-03-09 00:09:55,1,303,200,52.1009301496481,5.9013970476373
"321",2022-03-09 00:10:00,1,303,200,52.1289750252255,5.20994864132533
"322",2022-03-09 00:10:05,1,303,200,52.1678482888364,5.89242074866
"323",2022-03-09 00:10:10,1,303,200,51.0105744893187,5.0347678118307
"324",2022-03-09 00:10:15,1,303,200,52.5469309655903,5.88622754761247
"325",2022-03-09 00:10:20,1,303,200,53.0779633906148,5.4993206433654
"326",2022-03-09 00:10:25,1,303,200,50.4554952646024,6.1428714442364
"327",2022-03-09 00:10:30,1,303,200,49.8554331582969,5.75476129427934
"328",2022-03-09 00:10:35,1,303,200,51.5476975761618,5.23700101598186
"329",2022-03-09 00:10:40,1,303,200,50.3372775860832,5.42955615383638
"330",2022-03-09 00:10:45,1,303,200,52.9621284949193,5.74337239370802
"331",2022-03-09 00:10:50,1,303,200,51.0548519051572,4.74634471086932
"332",2022-03-09 00:10:55,1,303,200,52.5683851864268,5.5084865639979
"333",2022-03-09 00:11:00,1,303,200,52.7168746832464,5.77341398933423
"334",2022-03-09 00:11:05,1,303,200,52.31881268329,6.13734330712787
"335",2022-03-09 00:11:10,1,303,200,51.128281191168,5.47245703697595
"336",2022-03-09 00:11:15,1,303,200,52.7959880266183,5.29256123460173
"337",2022-03-09 00:11:20,1,303,200,53.3591088366282,6.02593702505271
"338",2022-03-09 00:11:25,1,303,200,52.4214875881791,5.8613630000721
"339",2022-03-09 00:11:30,1,303,200,51.1194951374275,5.97693438675802
"340",2022-03-09 00:11:35,1,303,200,50.8452500011002,6.24369525753226
"341",2022-03-09 00:11:40,1,303,200,52.6664603384181,5.36434379825055
"342",2022-03-09 00:11:45,1,303,200,50.7046977818734,5.29355096732661
"343",2022-03-09 00:11:50,1,303,200,53.130375945001,4.97616971039934
"344",2022-03-09 00:11:55,1,303,200,50.5920130774475,5.47574085604062
"345",2022-03-09 00:12:00,1,303,200,54.4966255418321,5.22248799456677
"346",2022-03-09 00:12:05,1,303,200,51.4277469417752,5.53144333036259
"347",2022-03-09 00:12:10,1,303,200,53.2568370621075,5.46248237603269
"348",2022-03-09 00:12:15,1,303,200,51.6018007363943,5.39108755626129
"349",2022-03-09 00:12:20,1,303,200,50.1491661632653,5.66571851738617
"350",2022-03-09 00:12:25,1,303,200,51.3441750883755,4.82978299483548
"351",2022-03-09 00:12:30,1,303,200,51.395899131337,5.25119207193135
"352",2022-03-09 00:12:35,1,303,200,50.2057978798836,5.50740399639675
"353",2022-03-09 00:12:40,1,303,200,51.6921537621364,5.92243797608272
"354",2022-03-09 00:12:45,1,303,200,51.5839909846281,5.55850380309325
"355",2022-03-09 00:12:50,1,303,200,51.8527052352909,5.75395359437789
"356",2022-03-09 00:12:55,1,303,200,50.9686750739938,6.10160109872849
"357",2022-03-09 00:13:00,1,303,200,50.6888223985129,5.3237416098974
"358",2022-03-09 00:13:05,1,303,200,50.7839095983995,5.74351189459571
"359",2022-03-09 00:13:10,1,303,200,52.7216207676878,5.63536307590282
"360",2022-03-09 00:13:15,1,303,200,52.7340938041851,5.38574039583903
"361",2022-03-09 00:13:20,1,303,200,51.5154031943164,5.56573825090249
"362",2022-03-09 00:13:25,1,303,200,50.8817516514793,5.84288901383763
"363",2022-03-09 00:13:30,1,303,200,51.6575978460182,4.67077983903274
"364",2022-03-09 00:13:35,1,303,200,52.042044871457,5.49019186055944
"365",2022-03-09 00:13:40,1,303,200,52.2748348976575,5.67970870558316
"366",2022-03-09 00:13:45,1,303,200,51.6267189530682,5.33843679252601
"367",2022-03-09 00:13:50,1,303,200,49.6506288291152,4.72359380047531
